upper_band,lower_band,severe_ratio,cooldown_ms,move_budget,tau_ms,use_smoothed_load,total_moves,total_load_moved,avg_mm_smooth,worst_mm_smooth,avg_mm_reported,worst_mm_reported,avg_cv_smooth,worst_cv_smooth,avg_cv_reported,worst_cv_reported
1.0300,0.9500,1.5000,120000,0.0050,60000,true,447,7445.21,1.033956,1.266496,1.146103,1.618693,0.025272,0.170610,0.116707,0.362056
1.0300,0.9500,1.5000,120000,0.0050,0,false,3577,135400.30,1.044053,1.255772,1.044053,1.255772,0.031419,0.157153,0.031419,0.157153
1.0300,0.9500,1.5000,120000,0.0050,30000,false,3506,132962.00,1.047226,1.356491,1.047226,1.356491,0.033273,0.213435,0.033273,0.213435
1.0300,0.9500,1.5000,120000,0.0050,300000,true,447,7445.21,1.033956,1.266496,1.146103,1.618693,0.025272,0.170610,0.116707,0.362056
1.0300,0.9500,1.7000,0,0.0050,0,true,361,5912.38,1.034849,1.293703,1.141719,1.896431,0.025647,0.172867,0.115611,0.518832
1.0300,0.9500,1.5000,120000,0.0050,60000,false,3533,138070.50,1.043674,1.259223,1.043674,1.259223,0.031192,0.165820,0.031192,0.165820
1.0300,0.9500,1.5000,120000,0.0050,300000,false,3622,132627.50,1.046814,1.381573,1.046814,1.381573,0.033030,0.240444,0.033030,0.240444
1.0300,0.9500,1.7000,0,0.0050,0,false,3606,136465.40,1.044167,1.287451,1.044167,1.287451,0.031710,0.192260,0.031710,0.192260
1.0300,0.9500,1.7000,0,0.0050,30000,true,361,5912.38,1.034849,1.293703,1.141719,1.896431,0.025647,0.172867,0.115611,0.518832
1.0300,0.9500,1.7000,0,0.0050,60000,true,361,5912.38,1.034849,1.293703,1.141719,1.896431,0.025647,0.172867,0.115611,0.518832
1.0300,0.9500,1.7000,0,0.0050,30000,false,3571,137725.60,1.043532,1.313582,1.043532,1.313582,0.031225,0.189435,0.031225,0.189435
1.0300,0.9500,1.7000,0,0.0050,300000,true,361,5912.38,1.034849,1.293703,1.141719,1.896431,0.025647,0.172867,0.115611,0.518832
1.0300,0.9500,1.7000,0,0.0050,60000,false,3617,135973.80,1.043841,1.287451,1.043841,1.287451,0.031467,0.192260,0.031467,0.192260
1.0300,0.9500,1.7000,0,0.0100,0,true,361,5912.38,1.034846,1.293703,1.141716,1.896431,0.025644,0.172867,0.115609,0.518832
1.0300,0.9500,1.7000,0,0.0100,30000,true,361,5912.38,1.034846,1.293703,1.141716,1.896431,0.025644,0.172867,0.115609,0.518832
1.0300,0.9500,1.7000,0,0.0050,300000,false,3560,132803.50,1.044295,1.322010,1.044295,1.322010,0.031569,0.194928,0.031569,0.194928
1.0300,0.9500,1.7000,0,0.0100,60000,true,361,5912.38,1.034846,1.293703,1.141716,1.896431,0.025644,0.172867,0.115609,0.518832
1.0300,0.9500,1.7000,0,0.0100,0,false,3524,130604.50,1.049317,1.381573,1.049317,1.381573,0.034618,0.239788,0.034618,0.239788
1.0300,0.9500,1.7000,0,0.0100,30000,false,3506,134432.90,1.045967,1.287451,1.045967,1.287451,0.032635,0.175145,0.032635,0.175145
1.0300,0.9500,1.7000,0,0.0100,300000,true,361,5912.38,1.034846,1.293703,1.141716,1.896431,0.025644,0.172867,0.115609,0.518832
1.0300,0.9500,1.7000,0,0.0100,60000,false,3565,134805.80,1.045488,1.294170,1.045488,1.294170,0.032404,0.184187,0.032404,0.184187
1.0300,0.9500,1.7000,30000,0.0050,0,true,409,7304.87,1.036123,1.266496,1.147677,1.632455,0.026569,0.170610,0.118664,0.372695
1.0300,0.9500,1.7000,0,0.0100,300000,false,3548,135446.10,1.045959,1.288551,1.045959,1.288551,0.032540,0.171840,0.032540,0.171840
1.0300,0.9500,1.7000,30000,0.0050,30000,true,409,7304.87,1.036123,1.266496,1.147677,1.632455,0.026569,0.170610,0.118664,0.372695
1.0300,0.9500,1.7000,30000,0.0050,0,false,3679,135779.60,1.041272,1.313582,1.041272,1.313582,0.029847,0.189435,0.029847,0.189435
1.0300,0.9500,1.7000,30000,0.0050,60000,true,409,7304.87,1.036123,1.266496,1.147677,1.632455,0.026569,0.170610,0.118664,0.372695
1.0300,0.9500,1.7000,30000,0.0050,300000,true,409,7304.87,1.036123,1.266496,1.147677,1.632455,0.026569,0.170610,0.118664,0.372695
1.0300,0.9500,1.7000,30000,0.0050,30000,false,3433,136209.00,1.047454,1.277653,1.047454,1.277653,0.033497,0.164749,0.033497,0.164749
1.0300,0.9500,1.7000,30000,0.0050,60000,false,3506,132962.00,1.047226,1.356491,1.047226,1.356491,0.033273,0.213435,0.033273,0.213435
1.0300,0.9500,1.7000,30000,0.0100,0,true,409,7304.87,1.036119,1.266496,1.147675,1.632455,0.026565,0.170610,0.118661,0.372695
1.0300,0.9500,1.7000,30000,0.0050,300000,false,3491,133886.50,1.048482,1.378538,1.048482,1.378538,0.034196,0.220441,0.034196,0.220441
1.0300,0.9500,1.7000,30000,0.0100,30000,true,409,7304.87,1.036119,1.266496,1.147675,1.632455,0.026565,0.170610,0.118661,0.372695
1.0300,0.9500,1.7000,30000,0.0100,60000,true,409,7304.87,1.036119,1.266496,1.147675,1.632455,0.026565,0.170610,0.118661,0.372695
1.0300,0.9500,1.7000,30000,0.0100,0,false,3548,135446.40,1.045965,1.288551,1.045965,1.288551,0.032543,0.171840,0.032543,0.171840
1.0300,0.9500,1.7000,30000,0.0100,300000,true,409,7304.87,1.036119,1.266496,1.147675,1.632455,0.026565,0.170610,0.118661,0.372695
1.0300,0.9500,1.7000,30000,0.0100,30000,false,3548,135446.40,1.045965,1.288551,1.045965,1.288551,0.032543,0.171840,0.032543,0.171840
1.0300,0.9500,1.7000,30000,0.0100,60000,false,3635,133851.00,1.045757,1.332737,1.045757,1.332737,0.032429,0.198805,0.032429,0.198805
1.0300,0.9500,1.7000,60000,0.0050,0,true,400,6817.25,1.037935,1.266496,1.150554,1.778175,0.027704,0.170610,0.119574,0.456072
1.0300,0.9500,1.7000,30000,0.0100,300000,false,3689,137254.60,1.044622,1.279612,1.044622,1.279612,0.031809,0.176862,0.031809,0.176862
1.0300,0.9500,1.7000,60000,0.0050,30000,true,400,6817.25,1.037935,1.266496,1.150554,1.778175,0.027704,0.170610,0.119574,0.456072
1.0300,0.9500,1.7000,60000,0.0050,0,false,3814,134842.60,1.045149,1.338108,1.045149,1.338108,0.032062,0.198502,0.032062,0.198502
1.0300,0.9500,1.7000,60000,0.0050,60000,true,400,6817.25,1.037935,1.266496,1.150554,1.778175,0.027704,0.170610,0.119574,0.456072
1.0300,0.9500,1.7000,60000,0.0050,30000,false,3498,133911.40,1.046869,1.356491,1.046869,1.356491,0.033009,0.213435,0.033009,0.213435
1.0300,0.9500,1.7000,60000,0.0050,300000,true,400,6817.25,1.037935,1.266496,1.150554,1.778175,0.027704,0.170610,0.119574,0.456072
1.0300,0.9500,1.7000,60000,0.0050,60000,false,3642,136148.40,1.041984,1.313582,1.041984,1.313582,0.030264,0.189435,0.030264,0.189435
1.0300,0.9500,1.7000,60000,0.0100,0,true,400,6817.25,1.037932,1.266496,1.150551,1.778175,0.027701,0.170610,0.119571,0.456072
1.0300,0.9500,1.7000,60000,0.0050,300000,false,3585,132507.00,1.043929,1.322010,1.043929,1.322010,0.031368,0.194928,0.031368,0.194928
1.0300,0.9500,1.7000,60000,0.0100,30000,true,400,6817.25,1.037932,1.266496,1.150551,1.778175,0.027701,0.170610,0.119571,0.456072
1.0300,0.9500,1.7000,60000,0.0100,0,false,3612,137286.60,1.042622,1.260014,1.042622,1.260014,0.030607,0.161357,0.030607,0.161357
1.0300,0.9500,1.7000,60000,0.0100,60000,true,400,6817.25,1.037932,1.266496,1.150551,1.778175,0.027701,0.170610,0.119571,0.456072
1.0300,0.9500,1.7000,60000,0.0100,30000,false,3553,136599.60,1.046229,1.293315,1.046229,1.293315,0.032772,0.178033,0.032772,0.178033
1.0300,0.9500,1.7000,60000,0.0100,300000,true,400,6817.25,1.037932,1.266496,1.150551,1.778175,0.027701,0.170610,0.119571,0.456072
1.0300,0.9500,1.7000,60000,0.0100,60000,false,3552,132731.00,1.044280,1.260014,1.044280,1.260014,0.031595,0.158949,0.031595,0.158949
1.0300,0.9500,1.7000,120000,0.0050,0,true,447,7445.21,1.033956,1.266496,1.146103,1.618693,0.025272,0.170610,0.116707,0.362056
1.0300,0.9500,1.7000,60000,0.0100,300000,false,3548,135446.10,1.045959,1.288551,1.045959,1.288551,0.032540,0.171840,0.032540,0.171840
1.0300,0.9500,1.7000,120000,0.0050,30000,true,447,7445.21,1.033956,1.266496,1.146103,1.618693,0.025272,0.170610,0.116707,0.362056
1.0300,0.9500,1.7000,120000,0.0050,0,false,3649,135946.60,1.043951,1.338108,1.043951,1.338108,0.031393,0.196015,0.031393,0.196015
1.0300,0.9500,1.7000,120000,0.0050,60000,true,447,7445.21,1.033956,1.266496,1.146103,1.618693,0.025272,0.170610,0.116707,0.362056
1.0300,0.9500,1.7000,120000,0.0050,300000,true,447,7445.21,1.033956,1.266496,1.146103,1.618693,0.025272,0.170610,0.116707,0.362056
1.0300,0.9500,1.7000,120000,0.0050,30000,false,3716,138540.40,1.040421,1.313582,1.040421,1.313582,0.029344,0.189435,0.029344,0.189435
1.0300,0.9500,1.7000,120000,0.0050,60000,false,3432,130902.10,1.050066,1.416002,1.050066,1.416002,0.034897,0.250304,0.034897,0.250304
1.0300,0.9500,1.7000,120000,0.0100,0,true,447,7445.21,1.033952,1.266496,1.146095,1.618693,0.025267,0.170610,0.116701,0.362056
1.0300,0.9500,1.7000,120000,0.0100,30000,true,447,7445.21,1.033952,1.266496,1.146095,1.618693,0.025267,0.170610,0.116701,0.362056
1.0300,0.9500,1.7000,120000,0.0050,300000,false,3558,129934.00,1.047066,1.378538,1.047066,1.378538,0.033403,0.222437,0.033403,0.222437
1.0300,0.9500,1.7000,120000,0.0100,0,false,3528,133375.20,1.046346,1.295049,1.046346,1.295049,0.032791,0.175601,0.032791,0.175601
1.0300,0.9500,1.7000,120000,0.0100,60000,true,447,7445.21,1.033952,1.266496,1.146095,1.618693,0.025267,0.170610,0.116701,0.362056
1.0300,0.9500,1.7000,120000,0.0100,30000,false,3625,135066.40,1.042703,1.268928,1.042703,1.268928,0.030578,0.163602,0.030578,0.163602
1.0300,0.9500,1.7000,120000,0.0100,300000,true,447,7445.21,1.033952,1.266496,1.146095,1.618693,0.025267,0.170610,0.116701,0.362056
1.0300,0.9500,1.7000,120000,0.0100,60000,false,3635,133851.00,1.045757,1.332737,1.045757,1.332737,0.032429,0.198805,0.032429,0.198805
1.0300,0.9800,1.3000,0,0.0050,0,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9500,1.7000,120000,0.0100,300000,false,3587,135137.70,1.043029,1.264908,1.043029,1.264908,0.030939,0.163649,0.030939,0.163649
1.0300,0.9800,1.3000,0,0.0050,30000,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.3000,0,0.0050,0,false,4644,141222.60,1.040166,1.338108,1.040166,1.338108,0.028839,0.201683,0.028839,0.201683
1.0300,0.9800,1.3000,0,0.0050,60000,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.3000,0,0.0050,300000,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.3000,0,0.0050,30000,false,4726,140681.80,1.039513,1.338108,1.039513,1.338108,0.028527,0.201683,0.028527,0.201683
1.0300,0.9800,1.3000,0,0.0050,60000,false,4726,145443.50,1.035182,1.378538,1.035182,1.378538,0.025735,0.219710,0.025735,0.219710
1.0300,0.9800,1.3000,0,0.0100,0,true,1189,13015.59,1.023934,1.293703,1.144246,1.649612,0.018761,0.171087,0.116077,0.385796
1.0300,0.9800,1.3000,0,0.0050,300000,false,4767,144412.90,1.038914,1.295049,1.038914,1.295049,0.028245,0.179321,0.028245,0.179321
1.0300,0.9800,1.3000,0,0.0100,30000,true,1189,13015.59,1.023934,1.293703,1.144246,1.649612,0.018761,0.171087,0.116077,0.385796
1.0300,0.9800,1.3000,0,0.0100,0,false,4633,141129.10,1.040294,1.287451,1.040294,1.287451,0.028848,0.168793,0.028848,0.168793
1.0300,0.9800,1.3000,0,0.0100,60000,true,1189,13015.59,1.023934,1.293703,1.144246,1.649612,0.018761,0.171087,0.116077,0.385796
1.0300,0.9800,1.3000,0,0.0100,30000,false,4665,141219.20,1.038680,1.307227,1.038680,1.307227,0.027905,0.178501,0.027905,0.178501
1.0300,0.9800,1.3000,0,0.0100,300000,true,1189,13015.59,1.023934,1.293703,1.144246,1.649612,0.018761,0.171087,0.116077,0.385796
1.0300,0.9800,1.3000,0,0.0100,60000,false,4883,148293.10,1.034723,1.378538,1.034723,1.378538,0.025573,0.222585,0.025573,0.222585
1.0300,0.9800,1.3000,30000,0.0050,0,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.3000,0,0.0100,300000,false,4805,142626.30,1.036864,1.338108,1.036864,1.338108,0.026880,0.200012,0.026880,0.200012
1.0300,0.9800,1.3000,30000,0.0050,30000,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.3000,30000,0.0050,0,false,4676,141049.50,1.040659,1.367984,1.040659,1.367984,0.029210,0.212982,0.029210,0.212982
1.0300,0.9800,1.3000,30000,0.0050,60000,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.3000,30000,0.0050,300000,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.3000,30000,0.0050,30000,false,4679,146273.80,1.034378,1.290210,1.034378,1.290210,0.025472,0.173509,0.025472,0.173509
1.0300,0.9800,1.3000,30000,0.0050,60000,false,5049,145743.70,1.033182,1.378538,1.033182,1.378538,0.024688,0.219565,0.024688,0.219565
1.0300,0.9800,1.3000,30000,0.0100,0,true,1144,12820.12,1.030829,1.293703,1.146710,1.642584,0.022624,0.170756,0.116981,0.375253
1.0300,0.9800,1.3000,30000,0.0100,30000,true,1144,12820.12,1.030829,1.293703,1.146710,1.642584,0.022624,0.170756,0.116981,0.375253
1.0300,0.9800,1.3000,30000,0.0050,300000,false,4730,139393.70,1.039866,1.381573,1.039866,1.381573,0.028760,0.223704,0.028760,0.223704
1.0300,0.9800,1.3000,30000,0.0100,60000,true,1144,12820.12,1.030829,1.293703,1.146710,1.642584,0.022624,0.170756,0.116981,0.375253
1.0300,0.9800,1.3000,30000,0.0100,0,false,4722,142800.70,1.036228,1.277653,1.036228,1.277653,0.026585,0.164803,0.026585,0.164803
1.0300,0.9800,1.3000,30000,0.0100,30000,false,4841,144066.70,1.035683,1.307244,1.035683,1.307244,0.026072,0.189454,0.026072,0.189454
1.0300,0.9800,1.3000,30000,0.0100,300000,true,1144,12820.12,1.030829,1.293703,1.146710,1.642584,0.022624,0.170756,0.116981,0.375253
1.0300,0.9800,1.3000,30000,0.0100,60000,false,4605,139119.50,1.038396,1.263588,1.038396,1.263588,0.027808,0.177048,0.027808,0.177048
1.0300,0.9800,1.3000,60000,0.0050,0,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.3000,30000,0.0100,300000,false,4636,140888.40,1.037713,1.307227,1.037713,1.307227,0.027540,0.178150,0.027540,0.178150
1.0300,0.9800,1.3000,60000,0.0050,30000,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.3000,60000,0.0050,0,false,4790,146290.00,1.034311,1.401443,1.034311,1.401443,0.025454,0.251054,0.025454,0.251054
1.0300,0.9800,1.3000,60000,0.0050,60000,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.3000,60000,0.0050,30000,false,4724,144877.40,1.037936,1.277824,1.037936,1.277824,0.027541,0.169905,0.027541,0.169905
1.0300,0.9800,1.3000,60000,0.0050,300000,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.3000,60000,0.0050,60000,false,4796,144844.30,1.036861,1.277824,1.036861,1.277824,0.026937,0.169905,0.026937,0.169905
1.0300,0.9800,1.3000,60000,0.0100,0,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.3000,60000,0.0050,300000,false,4685,143138.20,1.034865,1.289525,1.034865,1.289525,0.025721,0.170065,0.025721,0.170065
1.0300,0.9800,1.3000,60000,0.0100,30000,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.3000,60000,0.0100,60000,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.3000,60000,0.0100,0,false,4621,142470.40,1.037848,1.309750,1.037848,1.309750,0.027552,0.183435,0.027552,0.183435
1.0300,0.9800,1.3000,60000,0.0100,300000,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.3000,60000,0.0100,30000,false,4826,142984.40,1.036309,1.338108,1.036309,1.338108,0.026606,0.200012,0.026606,0.200012
1.0300,0.9800,1.3000,60000,0.0100,60000,false,4886,145338.10,1.031515,1.276135,1.031515,1.276135,0.023639,0.163772,0.023639,0.163772
1.0300,0.9800,1.3000,120000,0.0050,0,true,1679,14168.88,1.025804,1.268785,1.144918,1.630594,0.020039,0.158946,0.116787,0.374876
1.0300,0.9800,1.3000,60000,0.0100,300000,false,4527,140830.80,1.036685,1.338108,1.036685,1.338108,0.026795,0.198952,0.026795,0.198952
1.0300,0.9800,1.3000,120000,0.0050,30000,true,1679,14168.88,1.025804,1.268785,1.144918,1.630594,0.020039,0.158946,0.116787,0.374876
1.0300,0.9800,1.3000,120000,0.0050,0,false,4723,145055.90,1.034742,1.447928,1.034742,1.447928,0.025669,0.275062,0.025669,0.275062
1.0300,0.9800,1.3000,120000,0.0050,30000,false,4593,142646.50,1.037355,1.492114,1.037355,1.492114,0.027220,0.289530,0.027220,0.289530
1.0300,0.9800,1.3000,120000,0.0050,60000,true,1679,14168.88,1.025804,1.268785,1.144918,1.630594,0.020039,0.158946,0.116787,0.374876
1.0300,0.9800,1.3000,120000,0.0050,300000,true,1679,14168.88,1.025804,1.268785,1.144918,1.630594,0.020039,0.158946,0.116787,0.374876
1.0300,0.9800,1.3000,120000,0.0100,0,true,1639,13206.28,1.026256,1.268785,1.144727,1.669044,0.020244,0.160001,0.116783,0.395028
1.0300,0.9800,1.3000,120000,0.0050,60000,false,4905,146683.70,1.032417,1.266743,1.032417,1.266743,0.024295,0.160323,0.024295,0.160323
1.0300,0.9800,1.3000,120000,0.0100,30000,true,1639,13206.28,1.026256,1.268785,1.144727,1.669044,0.020244,0.160001,0.116783,0.395028
1.0300,0.9800,1.3000,120000,0.0050,300000,false,4448,139752.40,1.037683,1.338108,1.037683,1.338108,0.027348,0.198952,0.027348,0.198952
1.0300,0.9800,1.3000,120000,0.0100,0,false,4946,141462.80,1.037918,1.355214,1.037918,1.355214,0.027488,0.205163,0.027488,0.205163
1.0300,0.9800,1.3000,120000,0.0100,60000,true,1639,13206.28,1.026256,1.268785,1.144727,1.669044,0.020244,0.160001,0.116783,0.395028
1.0300,0.9800,1.3000,120000,0.0100,300000,true,1639,13206.28,1.026256,1.268785,1.144727,1.669044,0.020244,0.160001,0.116783,0.395028
1.0300,0.9800,1.3000,120000,0.0100,30000,false,4840,142690.60,1.036463,1.356339,1.036463,1.356339,0.026709,0.223135,0.026709,0.223135
1.0300,0.9800,1.3000,120000,0.0100,60000,false,4718,142874.80,1.033475,1.338108,1.033475,1.338108,0.024849,0.198952,0.024849,0.198952
1.0300,0.9800,1.5000,0,0.0050,0,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.3000,120000,0.0100,300000,false,4574,141681.60,1.037951,1.265230,1.037951,1.265230,0.027598,0.162911,0.027598,0.162911
1.0300,0.9800,1.5000,0,0.0050,30000,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.5000,0,0.0050,0,false,4845,146517.20,1.034121,1.401443,1.034121,1.401443,0.025303,0.251054,0.025303,0.251054
1.0300,0.9800,1.5000,0,0.0050,60000,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.5000,0,0.0050,30000,false,4868,145854.40,1.033138,1.268928,1.033138,1.268928,0.024659,0.164616,0.024659,0.164616
1.0300,0.9800,1.5000,0,0.0050,300000,true,1189,13015.59,1.023941,1.293703,1.144252,1.649612,0.018766,0.171087,0.116082,0.385847
1.0300,0.9800,1.5000,0,0.0050,60000,false,4744,142952.50,1.038527,1.287451,1.038527,1.287451,0.027920,0.170584,0.027920,0.170584
1.0300,0.9800,1.5000,30000,0.0050,0,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.5000,30000,0.0050,30000,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.5000,0,0.0050,300000,false,4694,144640.60,1.035877,1.323032,1.035877,1.323032,0.026087,0.193744,0.026087,0.193744
1.0300,0.9800,1.5000,30000,0.0050,60000,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.5000,30000,0.0050,300000,true,1144,12820.12,1.030835,1.293703,1.146716,1.642584,0.022630,0.170756,0.116986,0.375253
1.0300,0.9800,1.5000,30000,0.0050,30000,false,4847,144915.70,1.034155,1.290210,1.034155,1.290210,0.025155,0.175137,0.025155,0.175137
1.0300,0.9800,1.5000,30000,0.0050,0,false,4785,144995.00,1.033656,1.401443,1.033656,1.401443,0.025001,0.251054,0.025001,0.251054
1.0300,0.9800,1.5000,30000,0.0050,60000,false,4761,142656.50,1.036931,1.390460,1.036931,1.390460,0.027004,0.234684,0.027004,0.234684
1.0300,0.9800,1.5000,60000,0.0050,0,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.5000,30000,0.0050,300000,false,4771,138566.60,1.041997,1.338108,1.041997,1.338108,0.029857,0.201683,0.029857,0.201683
1.0300,0.9800,1.5000,60000,0.0050,30000,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.5000,60000,0.0050,0,false,4588,143345.40,1.037672,1.313509,1.037672,1.313509,0.027461,0.195514,0.027461,0.195514
1.0300,0.9800,1.5000,60000,0.0050,30000,false,4707,142030.00,1.039031,1.378538,1.039031,1.378538,0.028144,0.223724,0.028144,0.223724
1.0300,0.9800,1.5000,60000,0.0050,60000,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.5000,60000,0.0050,300000,true,1553,13611.07,1.027156,1.301413,1.145655,1.737820,0.020529,0.176989,0.116912,0.440405
1.0300,0.9800,1.5000,60000,0.0050,60000,false,4770,145090.50,1.033523,1.283852,1.033523,1.283852,0.024912,0.166853,0.024912,0.166853
1.0300,0.9800,1.5000,60000,0.0100,0,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.5000,60000,0.0050,300000,false,4532,142370.00,1.040676,1.337846,1.040676,1.337846,0.029069,0.201065,0.029069,0.201065
1.0300,0.9800,1.5000,60000,0.0100,30000,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.5000,60000,0.0100,60000,true,1744,14431.51,1.023370,1.259985,1.144067,1.765149,0.018390,0.151375,0.115629,0.456292
1.0300,0.9800,1.5000,60000,0.0100,0,false,4497,139392.90,1.041548,1.277975,1.041548,1.277975,0.029654,0.169602,0.029654,0.169602
1.0300,0.9800,1.5000,60000,0.0100,30000,false,4636,140888.40,1.037713,1.307227,1.037713,1.307227,0.027540,0.178150,0.027540,0.178150
